CaseID,Activity,CompleteTimestamp,CumTimeInterval
1500,,,
1501,Activity A,,
1501,,,
1501,Activity C,1970-01-01 11:00:00,7200.0
1501,Activity D,1970-01-01 12:00:00,10800.0
1501,Activity E,1970-01-01 13:00:00,14400.0
1501,Activity G,1970-01-01 14:00:00,18000.0
1501,Activity K,,
1501,Activity M,1970-01-01 14:00:00,18000.0
1501,Activity J,1970-01-01 15:00:00,21600.0
1501,,1970-01-01 15:00:00,21600.0
1501,,,
1501,Activity N,,
1501,Activity H,,
1501,,1970-01-01 17:00:00,28800.0
1502,Activity A,1970-01-01 09:00:00,0.0
1502,,,
1502,Activity C,,
1502,Activity D,,
1502,,,
1502,Activity G,1970-01-01 14:00:00,18000.0
1502,Activity K,,
1502,Activity M,1970-01-01 14:00:00,18000.0
1502,Activity J,1970-01-01 15:00:00,21600.0
1502,Activity I,1970-01-01 15:00:00,21600.0
1502,,,
1502,Activity N,,
1502,,1970-01-01 16:00:00,25200.0
1502,Activity F,,
1503,Activity A,,
1503,Activity B,1970-01-01 10:00:00,3600.0
1503,Activity C,,
1503,Activity D,1970-01-01 12:00:00,10800.0
1503,,,
1503,,1970-01-01 14:00:00,18000.0
1503,,,
1503,Activity K,1970-01-01 14:00:00,18000.0
1503,Activity N,,
1503,,,
1503,,1970-01-01 15:00:00,21600.0
1503,Activity L,,
1503,Activity H,,
1503,,1970-01-01 17:00:00,28800.0
1504,,1970-01-01 09:00:00,0.0
1504,Activity B,,
1504,Activity C,1970-01-01 11:00:00,7200.0
1504,,1970-01-01 12:00:00,10800.0
1504,Activity E,1970-01-01 13:00:00,14400.0
1504,Activity G,,
1504,Activity M,1970-01-01 14:00:00,18000.0
1504,Activity K,1970-01-01 14:00:00,18000.0
1504,Activity I,1970-01-01 15:00:00,21600.0
1504,Activity J,1970-01-01 15:00:00,21600.0
1504,Activity N,1970-01-01 15:00:00,21600.0
1504,Activity L,1970-01-01 15:00:00,21600.0
1504,,1970-01-01 16:00:00,25200.0
1504,Activity F,1970-01-01 17:00:00,28800.0
1505,,,
1505,Activity B,1970-01-01 10:00:00,3600.0
1505,Activity C,1970-01-01 11:00:00,7200.0
1505,Activity D,1970-01-01 12:00:00,10800.0
1505,,1970-01-01 13:00:00,14400.0
1505,,1970-01-01 14:00:00,18000.0
1505,Activity G,1970-01-01 14:00:00,18000.0
1505,,1970-01-01 14:00:00,18000.0
1505,Activity L,1970-01-01 15:00:00,21600.0
1505,Activity I,1970-01-01 15:00:00,21600.0
1505,Activity J,,
1505,Activity N,1970-01-01 15:00:00,21600.0
1505,,1970-01-01 16:00:00,25200.0
1505,Activity F,1970-01-01 17:00:00,28800.0
1506,Activity A,,
1506,Activity B,1970-01-01 10:00:00,3600.0
1506,Activity C,,
1506,Activity D,1970-01-01 12:00:00,10800.0
1506,Activity E,1970-01-01 13:00:00,14400.0
1506,Activity K,1970-01-01 14:00:00,18000.0
1506,Activity M,1970-01-01 14:00:00,18000.0
1506,Activity G,,
1506,Activity L,1970-01-01 15:00:00,21600.0
1506,Activity N,1970-01-01 15:00:00,21600.0
1506,,1970-01-01 15:00:00,21600.0
1506,Activity I,1970-01-01 15:00:00,21600.0
1506,Activity H,1970-01-01 16:00:00,25200.0
1506,Activity F,,
1507,,1970-01-01 09:00:00,0.0
1507,,1970-01-01 10:00:00,3600.0
1507,Activity C,1970-01-01 11:00:00,7200.0
1507,Activity D,1970-01-01 12:00:00,10800.0
1507,,,
1507,Activity G,1970-01-01 14:00:00,18000.0
1507,Activity K,1970-01-01 14:00:00,18000.0
1507,Activity M,1970-01-01 14:00:00,18000.0
1507,Activity J,,
1507,Activity I,1970-01-01 15:00:00,21600.0
1507,,1970-01-01 15:00:00,21600.0
1507,Activity N,1970-01-01 15:00:00,21600.0
1507,Activity H,1970-01-01 16:00:00,25200.0
1507,Activity F,1970-01-01 17:00:00,28800.0
1508,Activity A,1970-01-01 09:00:00,0.0
1508,Activity B,,
1508,,,
1508,Activity D,1970-01-01 12:00:00,10800.0
1508,Activity E,,
1508,Activity M,1970-01-01 14:00:00,18000.0
1508,Activity K,1970-01-01 14:00:00,18000.0
1508,Activity G,,
1508,,,
1508,,1970-01-01 15:00:00,21600.0
1508,Activity I,1970-01-01 15:00:00,21600.0
1508,Activity J,1970-01-01 15:00:00,21600.0
1508,Activity H,1970-01-01 16:00:00,25200.0
1508,,1970-01-01 17:00:00,28800.0
1509,Activity A,,
1509,,,
1509,,,
1509,,1970-01-01 12:00:00,10800.0
1509,,1970-01-01 13:00:00,14400.0
1509,Activity M,,
1509,Activity K,1970-01-01 14:00:00,18000.0
1509,,,
1509,,1970-01-01 15:00:00,21600.0
1509,,1970-01-01 15:00:00,21600.0
1509,Activity I,1970-01-01 15:00:00,21600.0
1509,Activity J,1970-01-01 15:00:00,21600.0
1509,Activity H,,
1509,,1970-01-01 17:00:00,28800.0
1510,Activity A,,
1510,Activity B,1970-01-01 10:00:00,3600.0
1510,Activity C,,
1510,Activity D,1970-01-01 12:00:00,10800.0
1510,,,
1510,Activity M,1970-01-01 14:00:00,18000.0
1510,Activity K,1970-01-01 14:00:00,18000.0
1510,,,
1510,,1970-01-01 15:00:00,21600.0
1510,,1970-01-01 15:00:00,21600.0
1510,Activity J,1970-01-01 15:00:00,21600.0
1510,,,
1510,Activity H,,
1510,,,
1511,,1970-01-01 09:00:00,0.0
1511,Activity B,1970-01-01 10:00:00,3600.0
1511,,1970-01-01 11:00:00,7200.0
1511,Activity D,1970-01-01 12:00:00,10800.0
1511,Activity E,1970-01-01 13:00:00,14400.0
1511,Activity M,1970-01-01 14:00:00,18000.0
1511,,1970-01-01 14:00:00,18000.0
1511,Activity G,,
1511,Activity N,1970-01-01 15:00:00,21600.0
1511,Activity L,1970-01-01 15:00:00,21600.0
1511,,,
1511,,1970-01-01 15:00:00,21600.0
1511,Activity H,1970-01-01 16:00:00,25200.0
1511,Activity F,,
1512,Activity A,,
1512,,,
1512,Activity C,1970-01-01 11:00:00,7200.0
1512,Activity D,1970-01-01 12:00:00,10800.0
1512,Activity E,,
1512,Activity M,1970-01-01 14:00:00,18000.0
1512,,1970-01-01 14:00:00,18000.0
1512,Activity G,,
1512,,1970-01-01 15:00:00,21600.0
1512,Activity L,1970-01-01 15:00:00,21600.0
1512,Activity I,,
1512,Activity J,1970-01-01 15:00:00,21600.0
1512,,1970-01-01 16:00:00,25200.0
1512,Activity F,1970-01-01 17:00:00,28800.0
1513,,,
1513,,1970-01-01 10:00:00,3600.0
1513,,1970-01-01 11:00:00,7200.0
1513,Activity D,,
1513,Activity E,1970-01-01 13:00:00,14400.0
1513,Activity G,1970-01-01 14:00:00,18000.0
1513,,1970-01-01 14:00:00,18000.0
1513,Activity M,1970-01-01 14:00:00,18000.0
1513,Activity I,1970-01-01 15:00:00,21600.0
1513,,1970-01-01 15:00:00,21600.0
1513,Activity L,,
1513,Activity N,1970-01-01 15:00:00,21600.0
1513,,1970-01-01 16:00:00,25200.0
1513,Activity F,1970-01-01 17:00:00,28800.0
1514,Activity A,1970-01-01 09:00:00,0.0
1514,Activity B,1970-01-01 10:00:00,3600.0
1514,Activity C,1970-01-01 11:00:00,7200.0
1514,Activity D,,
1514,Activity E,1970-01-01 13:00:00,14400.0
1514,Activity K,1970-01-01 14:00:00,18000.0
1514,Activity G,1970-01-01 14:00:00,18000.0
1514,Activity M,,
1514,Activity L,1970-01-01 15:00:00,21600.0
1514,,,
1514,Activity I,1970-01-01 15:00:00,21600.0
1514,Activity N,1970-01-01 15:00:00,21600.0
1514,Activity H,,
1514,Activity F,,
1515,Activity A,1970-01-01 09:00:00,0.0
1515,,,
1515,Activity C,,
1515,,1970-01-01 12:00:00,10800.0
1515,,,
1515,,1970-01-01 14:00:00,18000.0
1515,Activity K,,
1515,Activity G,,
1515,Activity N,1970-01-01 15:00:00,21600.0
1515,Activity L,1970-01-01 15:00:00,21600.0
1515,,1970-01-01 15:00:00,21600.0
1515,Activity I,1970-01-01 15:00:00,21600.0
1515,Activity H,1970-01-01 16:00:00,25200.0
1515,,1970-01-01 17:00:00,28800.0
1516,,,
1516,Activity B,1970-01-01 10:00:00,3600.0
1516,Activity C,,
1516,,,
1516,Activity E,1970-01-01 13:00:00,14400.0
1516,Activity G,1970-01-01 14:00:00,18000.0
1516,Activity M,1970-01-01 14:00:00,18000.0
1516,Activity K,1970-01-01 14:00:00,18000.0
1516,Activity J,1970-01-01 15:00:00,21600.0
1516,,1970-01-01 15:00:00,21600.0
1516,,1970-01-01 15:00:00,21600.0
1516,Activity L,,
1516,,1970-01-01 16:00:00,25200.0
1516,Activity F,1970-01-01 17:00:00,28800.0
1517,Activity A,,
1517,Activity B,1970-01-01 10:00:00,3600.0
1517,Activity C,1970-01-01 11:00:00,7200.0
1517,Activity D,1970-01-01 12:00:00,10800.0
1517,Activity E,1970-01-01 13:00:00,14400.0
1517,Activity G,1970-01-01 14:00:00,18000.0
1517,Activity K,1970-01-01 14:00:00,18000.0
1517,Activity M,1970-01-01 14:00:00,18000.0
1517,Activity J,,
1517,Activity I,,
1517,Activity L,1970-01-01 15:00:00,21600.0
1517,,1970-01-01 15:00:00,21600.0
1517,Activity H,1970-01-01 16:00:00,25200.0
1517,Activity F,1970-01-01 17:00:00,28800.0
1518,,1970-01-01 09:00:00,0.0
1518,Activity B,1970-01-01 10:00:00,3600.0
1518,Activity C,1970-01-01 11:00:00,7200.0
1518,Activity D,1970-01-01 12:00:00,10800.0
1518,Activity E,1970-01-01 13:00:00,14400.0
1518,Activity K,1970-01-01 14:00:00,18000.0
1518,Activity G,1970-01-01 14:00:00,18000.0
1518,Activity M,,
1518,Activity L,1970-01-01 15:00:00,21600.0
1518,,1970-01-01 15:00:00,21600.0
1518,Activity I,,
1518,Activity N,1970-01-01 15:00:00,21600.0
1518,Activity H,,
1518,Activity F,1970-01-01 17:00:00,28800.0
1519,Activity A,1970-01-01 09:00:00,0.0
1519,,1970-01-01 10:00:00,3600.0
1519,Activity C,1970-01-01 11:00:00,7200.0
1519,Activity D,,
1519,Activity E,1970-01-01 13:00:00,14400.0
1519,Activity K,1970-01-01 14:00:00,18000.0
1519,Activity G,,
1519,Activity M,,
1519,Activity L,1970-01-01 15:00:00,21600.0
1519,Activity I,1970-01-01 15:00:00,21600.0
1519,Activity J,1970-01-01 15:00:00,21600.0
1519,Activity N,1970-01-01 15:00:00,21600.0
1519,,1970-01-01 16:00:00,25200.0
1519,Activity F,,
1520,,1970-01-01 09:00:00,0.0
1520,,,
1520,Activity C,1970-01-01 11:00:00,7200.0
1520,,,
1520,Activity E,1970-01-01 13:00:00,14400.0
1520,Activity M,1970-01-01 14:00:00,18000.0
1520,Activity G,1970-01-01 14:00:00,18000.0
1520,Activity K,1970-01-01 14:00:00,18000.0
1520,Activity N,1970-01-01 15:00:00,21600.0
1520,,1970-01-01 15:00:00,21600.0
1520,,,
1520,,,
1520,Activity H,1970-01-01 16:00:00,25200.0
1520,,1970-01-01 17:00:00,28800.0
1521,Activity A,1970-01-01 09:00:00,0.0
1521,Activity B,1970-01-01 10:00:00,3600.0
1521,Activity C,,
1521,Activity D,1970-01-01 12:00:00,10800.0
1521,Activity E,1970-01-01 13:00:00,14400.0
1521,,,
1521,Activity K,1970-01-01 14:00:00,18000.0
1521,Activity G,,
1521,,1970-01-01 15:00:00,21600.0
1521,Activity L,1970-01-01 15:00:00,21600.0
1521,Activity J,,
1521,,1970-01-01 15:00:00,21600.0
1521,Activity H,1970-01-01 16:00:00,25200.0
1521,Activity F,1970-01-01 17:00:00,28800.0
1522,Activity A,1970-01-01 09:00:00,0.0
1522,Activity B,1970-01-01 10:00:00,3600.0
1522,Activity C,1970-01-01 11:00:00,7200.0
1522,Activity D,1970-01-01 12:00:00,10800.0
1522,Activity E,1970-01-01 13:00:00,14400.0
1522,Activity M,1970-01-01 14:00:00,18000.0
1522,Activity K,,
1522,Activity G,1970-01-01 14:00:00,18000.0
1522,Activity N,1970-01-01 15:00:00,21600.0
1522,Activity L,1970-01-01 15:00:00,21600.0
1522,,1970-01-01 15:00:00,21600.0
1522,Activity I,1970-01-01 15:00:00,21600.0
1522,Activity H,1970-01-01 16:00:00,25200.0
1522,Activity F,1970-01-01 17:00:00,28800.0
1523,Activity A,1970-01-01 09:00:00,0.0
1523,,1970-01-01 10:00:00,3600.0
1523,,1970-01-01 11:00:00,7200.0
1523,Activity D,,
1523,,1970-01-01 13:00:00,14400.0
1523,Activity G,,
1523,Activity M,,
1523,,1970-01-01 14:00:00,18000.0
1523,Activity J,1970-01-01 15:00:00,21600.0
1523,Activity I,,
1523,Activity N,1970-01-01 15:00:00,21600.0
1523,Activity L,1970-01-01 15:00:00,21600.0
1523,Activity H,1970-01-01 16:00:00,25200.0
1523,Activity F,1970-01-01 17:00:00,28800.0
1524,Activity A,,
1524,Activity B,1970-01-01 10:00:00,3600.0
1524,,,
1524,Activity D,1970-01-01 12:00:00,10800.0
1524,,1970-01-01 13:00:00,14400.0
1524,Activity G,1970-01-01 14:00:00,18000.0
1524,Activity M,,
1524,,1970-01-01 14:00:00,18000.0
1524,Activity I,,
1524,Activity J,,
1524,Activity N,1970-01-01 15:00:00,21600.0
1524,Activity L,,
1524,Activity H,1970-01-01 16:00:00,25200.0
1524,Activity F,1970-01-01 17:00:00,28800.0
1525,Activity A,,
1525,Activity B,1970-01-01 10:00:00,3600.0
1525,Activity C,,
1525,Activity D,1970-01-01 12:00:00,10800.0
1525,Activity E,,
1525,Activity K,1970-01-01 14:00:00,18000.0
1525,Activity M,,
1525,,,
1525,,1970-01-01 15:00:00,21600.0
1525,Activity N,,
1525,Activity J,,
1525,,,
1525,Activity H,,
1525,Activity F,,
1526,Activity A,1970-01-01 09:00:00,0.0
1526,Activity B,1970-01-01 10:00:00,3600.0
1526,Activity C,1970-01-01 11:00:00,7200.0
1526,,1970-01-01 12:00:00,10800.0
1526,,1970-01-01 13:00:00,14400.0
1526,Activity M,,
1526,Activity K,1970-01-01 14:00:00,18000.0
1526,Activity G,1970-01-01 14:00:00,18000.0
1526,Activity N,,
1526,,1970-01-01 15:00:00,21600.0
1526,,,
1526,,,
1526,Activity H,1970-01-01 16:00:00,25200.0
1526,Activity F,1970-01-01 17:00:00,28800.0
1527,Activity A,1970-01-01 09:00:00,0.0
1527,Activity B,1970-01-01 10:00:00,3600.0
1527,Activity C,,
1527,,1970-01-01 12:00:00,10800.0
1527,Activity E,1970-01-01 13:00:00,14400.0
1527,Activity G,1970-01-01 14:00:00,18000.0
1527,Activity M,1970-01-01 14:00:00,18000.0
1527,Activity K,,
1527,Activity I,1970-01-01 15:00:00,21600.0
1527,,1970-01-01 15:00:00,21600.0
1527,Activity N,1970-01-01 15:00:00,21600.0
1527,,,
1527,Activity H,1970-01-01 16:00:00,25200.0
1527,Activity F,1970-01-01 17:00:00,28800.0
1528,,1970-01-01 09:00:00,0.0
1528,Activity B,1970-01-01 10:00:00,3600.0
1528,,1970-01-01 11:00:00,7200.0
1528,Activity D,1970-01-01 12:00:00,10800.0
1528,,,
1528,,,
1528,Activity G,,
1528,Activity K,1970-01-01 14:00:00,18000.0
1528,,,
1528,Activity I,1970-01-01 15:00:00,21600.0
1528,Activity J,,
1528,Activity L,1970-01-01 15:00:00,21600.0
1528,Activity H,1970-01-01 16:00:00,25200.0
1528,Activity F,,
1529,Activity A,1970-01-01 09:00:00,0.0
1529,Activity B,1970-01-01 10:00:00,3600.0
1529,Activity C,,
1529,,1970-01-01 12:00:00,10800.0
1529,,1970-01-01 13:00:00,14400.0
1529,Activity G,,
1529,Activity K,1970-01-01 14:00:00,18000.0
1529,,1970-01-01 14:00:00,18000.0
1529,Activity J,1970-01-01 15:00:00,21600.0
1529,Activity I,1970-01-01 15:00:00,21600.0
1529,Activity L,1970-01-01 15:00:00,21600.0
1529,,1970-01-01 15:00:00,21600.0
1529,Activity H,1970-01-01 16:00:00,25200.0
1529,Activity F,1970-01-01 17:00:00,28800.0
1530,Activity A,1970-01-01 09:00:00,0.0
1530,,,
1530,,1970-01-01 11:00:00,7200.0
1530,,1970-01-01 12:00:00,10800.0
1530,,1970-01-01 13:00:00,14400.0
1530,Activity K,1970-01-01 14:00:00,18000.0
1530,Activity G,1970-01-01 14:00:00,18000.0
1530,Activity M,1970-01-01 14:00:00,18000.0
1530,Activity L,,
1530,,1970-01-01 15:00:00,21600.0
1530,,1970-01-01 15:00:00,21600.0
1530,Activity N,1970-01-01 15:00:00,21600.0
1530,Activity H,1970-01-01 16:00:00,25200.0
1530,Activity F,1970-01-01 17:00:00,28800.0
1531,Activity A,1970-01-01 09:00:00,0.0
1531,Activity B,1970-01-01 10:00:00,3600.0
1531,,,
1531,,1970-01-01 12:00:00,10800.0
1531,Activity E,1970-01-01 13:00:00,14400.0
1531,,,
1531,Activity K,1970-01-01 14:00:00,18000.0
1531,,,
1531,,,
1531,Activity I,1970-01-01 15:00:00,21600.0
1531,Activity L,,
1531,Activity N,1970-01-01 15:00:00,21600.0
1531,Activity H,1970-01-01 16:00:00,25200.0
1531,,1970-01-01 17:00:00,28800.0
1532,Activity A,,
1532,Activity B,1970-01-01 10:00:00,3600.0
1532,Activity C,1970-01-01 11:00:00,7200.0
1532,Activity D,,
1532,,1970-01-01 13:00:00,14400.0
1532,Activity M,,
1532,,1970-01-01 14:00:00,18000.0
1532,,1970-01-01 14:00:00,18000.0
1532,,,
1532,Activity J,,
1532,Activity I,1970-01-01 15:00:00,21600.0
1532,Activity L,1970-01-01 15:00:00,21600.0
1532,Activity H,1970-01-01 16:00:00,25200.0
1532,Activity F,,
1533,,,
1533,Activity B,,
1533,,,
1533,Activity D,1970-01-01 12:00:00,10800.0
1533,,,
1533,Activity M,,
1533,Activity K,1970-01-01 14:00:00,18000.0
1533,Activity G,,
1533,Activity N,1970-01-01 15:00:00,21600.0
1533,Activity L,,
1533,Activity J,,
1533,Activity I,1970-01-01 15:00:00,21600.0
1533,,1970-01-01 16:00:00,25200.0
1533,Activity F,1970-01-01 17:00:00,28800.0
1534,,1970-01-01 09:00:00,0.0
1534,Activity B,1970-01-01 10:00:00,3600.0
1534,,1970-01-01 11:00:00,7200.0
1534,Activity D,1970-01-01 12:00:00,10800.0
1534,Activity E,,
1534,Activity M,,
1534,Activity K,1970-01-01 14:00:00,18000.0
1534,Activity G,1970-01-01 14:00:00,18000.0
1534,Activity N,,
1534,,1970-01-01 15:00:00,21600.0
1534,Activity I,1970-01-01 15:00:00,21600.0
1534,Activity J,,
1534,Activity H,1970-01-01 16:00:00,25200.0
1534,Activity F,1970-01-01 17:00:00,28800.0
1535,Activity A,,
1535,Activity B,1970-01-01 10:00:00,3600.0
1535,Activity C,,
1535,Activity D,1970-01-01 12:00:00,10800.0
1535,,1970-01-01 13:00:00,14400.0
1535,Activity M,,
1535,,1970-01-01 14:00:00,18000.0
1535,Activity G,,
1535,Activity N,1970-01-01 15:00:00,21600.0
1535,Activity L,1970-01-01 15:00:00,21600.0
1535,Activity I,1970-01-01 15:00:00,21600.0
1535,Activity J,,
1535,Activity H,,
1535,Activity F,,
1536,Activity A,,
1536,Activity B,1970-01-01 10:00:00,3600.0
1536,Activity C,1970-01-01 11:00:00,7200.0
1536,,,
1536,Activity E,,
1536,Activity G,1970-01-01 14:00:00,18000.0
1536,Activity M,1970-01-01 14:00:00,18000.0
1536,,1970-01-01 14:00:00,18000.0
1536,Activity J,1970-01-01 15:00:00,21600.0
1536,,1970-01-01 15:00:00,21600.0
1536,Activity N,1970-01-01 15:00:00,21600.0
1536,Activity L,1970-01-01 15:00:00,21600.0
1536,Activity H,,
1536,Activity F,,
1537,Activity A,,
1537,Activity B,,
1537,Activity C,1970-01-01 11:00:00,7200.0
1537,,1970-01-01 12:00:00,10800.0
1537,Activity E,1970-01-01 13:00:00,14400.0
1537,Activity M,1970-01-01 14:00:00,18000.0
1537,Activity G,1970-01-01 14:00:00,18000.0
1537,Activity K,,
1537,Activity N,1970-01-01 15:00:00,21600.0
1537,,1970-01-01 15:00:00,21600.0
1537,Activity J,1970-01-01 15:00:00,21600.0
1537,,1970-01-01 15:00:00,21600.0
1537,Activity H,1970-01-01 16:00:00,25200.0
1537,Activity F,,
1538,Activity A,1970-01-01 09:00:00,0.0
1538,Activity B,1970-01-01 10:00:00,3600.0
1538,Activity C,1970-01-01 11:00:00,7200.0
1538,Activity D,1970-01-01 12:00:00,10800.0
1538,,1970-01-01 13:00:00,14400.0
1538,Activity G,,
1538,Activity M,1970-01-01 14:00:00,18000.0
1538,Activity K,,
1538,,1970-01-01 15:00:00,21600.0
1538,Activity I,1970-01-01 15:00:00,21600.0
1538,Activity N,1970-01-01 15:00:00,21600.0
1538,,,
1538,Activity H,,
1538,,1970-01-01 17:00:00,28800.0
1539,,,
1539,Activity B,1970-01-01 10:00:00,3600.0
1539,Activity C,1970-01-01 11:00:00,7200.0
1539,Activity D,1970-01-01 12:00:00,10800.0
1539,Activity E,1970-01-01 13:00:00,14400.0
1539,Activity G,1970-01-01 14:00:00,18000.0
1539,,,
1539,Activity K,,
1539,Activity J,1970-01-01 15:00:00,21600.0
1539,Activity I,1970-01-01 15:00:00,21600.0
1539,Activity N,1970-01-01 15:00:00,21600.0
1539,Activity L,1970-01-01 15:00:00,21600.0
1539,Activity H,1970-01-01 16:00:00,25200.0
1539,,1970-01-01 17:00:00,28800.0
1540,,1970-01-01 09:00:00,0.0
1540,Activity B,,
1540,,,
1540,,1970-01-01 12:00:00,10800.0
1540,Activity E,1970-01-01 13:00:00,14400.0
1540,Activity K,1970-01-01 14:00:00,18000.0
1540,,1970-01-01 14:00:00,18000.0
1540,Activity G,1970-01-01 14:00:00,18000.0
1540,Activity L,1970-01-01 15:00:00,21600.0
1540,,1970-01-01 15:00:00,21600.0
1540,Activity I,1970-01-01 15:00:00,21600.0
1540,Activity J,1970-01-01 15:00:00,21600.0
1540,Activity H,1970-01-01 16:00:00,25200.0
1540,Activity F,1970-01-01 17:00:00,28800.0
1541,Activity A,,
1541,Activity B,1970-01-01 10:00:00,3600.0
1541,Activity C,,
1541,,1970-01-01 12:00:00,10800.0
1541,,,
1541,Activity G,1970-01-01 14:00:00,18000.0
1541,Activity M,1970-01-01 14:00:00,18000.0
1541,Activity K,1970-01-01 14:00:00,18000.0
1541,,1970-01-01 15:00:00,21600.0
1541,Activity I,1970-01-01 15:00:00,21600.0
1541,,1970-01-01 15:00:00,21600.0
1541,Activity L,1970-01-01 15:00:00,21600.0
1541,Activity H,,
1541,Activity F,1970-01-01 17:00:00,28800.0
1542,Activity A,1970-01-01 09:00:00,0.0
1542,Activity B,,
1542,Activity C,1970-01-01 11:00:00,7200.0
1542,Activity D,1970-01-01 12:00:00,10800.0
1542,,,
1542,,1970-01-01 14:00:00,18000.0
1542,Activity G,1970-01-01 14:00:00,18000.0
1542,Activity M,,
1542,Activity L,,
1542,Activity J,1970-01-01 15:00:00,21600.0
1542,Activity I,1970-01-01 15:00:00,21600.0
1542,Activity N,,
1542,Activity H,1970-01-01 16:00:00,25200.0
1542,Activity F,1970-01-01 17:00:00,28800.0
1543,Activity A,,
1543,Activity B,1970-01-01 10:00:00,3600.0
1543,Activity C,,
1543,Activity D,1970-01-01 12:00:00,10800.0
1543,,1970-01-01 13:00:00,14400.0
1543,Activity K,1970-01-01 14:00:00,18000.0
1543,Activity G,1970-01-01 14:00:00,18000.0
1543,Activity M,1970-01-01 14:00:00,18000.0
1543,Activity L,1970-01-01 15:00:00,21600.0
1543,,1970-01-01 15:00:00,21600.0
1543,Activity J,,
1543,Activity N,1970-01-01 15:00:00,21600.0
1543,Activity H,1970-01-01 16:00:00,25200.0
1543,Activity F,1970-01-01 17:00:00,28800.0
1544,Activity A,,
1544,Activity B,1970-01-01 10:00:00,3600.0
1544,,1970-01-01 11:00:00,7200.0
1544,Activity D,,
1544,Activity E,1970-01-01 13:00:00,14400.0
1544,,,
1544,Activity M,1970-01-01 14:00:00,18000.0
1544,Activity K,,
1544,Activity I,1970-01-01 15:00:00,21600.0
1544,Activity J,1970-01-01 15:00:00,21600.0
1544,Activity N,1970-01-01 15:00:00,21600.0
1544,Activity L,1970-01-01 15:00:00,21600.0
1544,Activity H,1970-01-01 16:00:00,25200.0
1544,Activity F,1970-01-01 17:00:00,28800.0
1545,Activity A,1970-01-01 09:00:00,0.0
1545,Activity B,,
1545,,1970-01-01 11:00:00,7200.0
1545,Activity D,1970-01-01 12:00:00,10800.0
1545,Activity E,1970-01-01 13:00:00,14400.0
1545,Activity G,1970-01-01 14:00:00,18000.0
1545,Activity K,1970-01-01 14:00:00,18000.0
1545,,1970-01-01 14:00:00,18000.0
1545,,,
1545,Activity J,1970-01-01 15:00:00,21600.0
1545,,1970-01-01 15:00:00,21600.0
1545,Activity N,1970-01-01 15:00:00,21600.0
1545,,1970-01-01 16:00:00,25200.0
1545,Activity F,1970-01-01 17:00:00,28800.0
1546,Activity A,1970-01-01 09:00:00,0.0
1546,Activity B,1970-01-01 10:00:00,3600.0
1546,Activity C,1970-01-01 11:00:00,7200.0
1546,Activity D,,
1546,Activity E,,
1546,Activity G,,
1546,Activity K,1970-01-01 14:00:00,18000.0
1546,Activity M,1970-01-01 14:00:00,18000.0
1546,Activity J,1970-01-01 15:00:00,21600.0
1546,Activity I,1970-01-01 15:00:00,21600.0
1546,Activity L,1970-01-01 15:00:00,21600.0
1546,Activity N,1970-01-01 15:00:00,21600.0
1546,Activity H,,
1546,,1970-01-01 17:00:00,28800.0
1547,Activity A,1970-01-01 09:00:00,0.0
1547,,,
1547,,,
1547,Activity D,,
1547,Activity E,1970-01-01 13:00:00,14400.0
1547,Activity K,1970-01-01 14:00:00,18000.0
1547,Activity G,1970-01-01 14:00:00,18000.0
1547,Activity M,,
1547,,1970-01-01 15:00:00,21600.0
1547,,1970-01-01 15:00:00,21600.0
1547,Activity I,1970-01-01 15:00:00,21600.0
1547,Activity N,1970-01-01 15:00:00,21600.0
1547,Activity H,,
1547,,,
1548,,1970-01-01 09:00:00,0.0
1548,Activity B,1970-01-01 10:00:00,3600.0
1548,,1970-01-01 11:00:00,7200.0
1548,Activity D,,
1548,,1970-01-01 13:00:00,14400.0
1548,Activity G,1970-01-01 14:00:00,18000.0
1548,Activity M,,
1548,Activity K,,
1548,Activity I,1970-01-01 15:00:00,21600.0
1548,Activity J,1970-01-01 15:00:00,21600.0
1548,Activity N,1970-01-01 15:00:00,21600.0
1548,Activity L,1970-01-01 15:00:00,21600.0
1548,Activity H,,
1548,,,
1549,,1970-01-01 09:00:00,0.0
1549,Activity B,1970-01-01 10:00:00,3600.0
1549,,,
1549,,,
1549,Activity E,1970-01-01 13:00:00,14400.0
1549,Activity M,1970-01-01 14:00:00,18000.0
1549,,1970-01-01 14:00:00,18000.0
1549,Activity G,,
1549,Activity N,1970-01-01 15:00:00,21600.0
1549,,1970-01-01 15:00:00,21600.0
1549,Activity I,1970-01-01 15:00:00,21600.0
1549,Activity J,,
1549,Activity H,1970-01-01 16:00:00,25200.0
1549,Activity F,1970-01-01 17:00:00,28800.0
1550,Activity A,,
1550,Activity B,1970-01-01 10:00:00,3600.0
1550,Activity C,,
1550,Activity D,1970-01-01 12:00:00,10800.0
1550,Activity E,1970-01-01 13:00:00,14400.0
1550,Activity K,,
1550,Activity G,1970-01-01 14:00:00,18000.0
1550,Activity M,1970-01-01 14:00:00,18000.0
1550,,1970-01-01 15:00:00,21600.0
1550,,1970-01-01 15:00:00,21600.0
1550,Activity J,1970-01-01 15:00:00,21600.0
1550,Activity N,1970-01-01 15:00:00,21600.0
1550,Activity H,,
1550,Activity F,1970-01-01 17:00:00,28800.0
1551,Activity A,,
1551,Activity B,1970-01-01 10:00:00,3600.0
1551,Activity C,,
1551,Activity D,1970-01-01 12:00:00,10800.0
