CaseID,AnomalousActivity,AnomalousCompleteTimestamp,AnomalousDuration,AnomalousCumDuration,ActivityLabel,TimeLabel
1685,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
1685,Activity I,1970-01-01 11:00:00.000000,3600.0,7200.0,1,0
1685,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
1685,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
1685,Activity G,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
1685,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1685,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1685,Activity I,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
1685,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1685,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1685,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1685,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
1685,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
1686,Activity H,1970-01-01 09:00:00.000000,0.0,0.0,1,0
1686,Activity B,1970-01-01 10:05:52.610066,3952.610066199504,3952.610066,0,1
1686,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
1686,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
1686,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
1686,Activity M,1970-01-01 14:28:37.872727,5317.872726993153,19717.872727,0,1
1686,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1686,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1686,Activity N,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
1686,Activity L,1970-01-01 16:22:03.931527,4923.931527312503,26523.931527,0,1
1686,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1686,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1686,Activity K,1970-01-01 16:00:00.000000,3600.0,25200.0,1,0
1686,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
1687,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
1687,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
1687,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
1687,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
1687,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
1687,Activity M,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
1687,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1687,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1687,Activity N,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
1687,Activity D,1970-01-01 15:00:00.000000,0.0,21600.0,1,0
1687,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1687,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1687,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
1687,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
1688,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
1688,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
1688,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
1688,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
1688,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
1688,Activity K,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
1688,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1688,Activity F,1970-01-01 14:00:00.000000,0.0,18000.0,1,0
1688,Activity L,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
1688,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1688,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1688,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1688,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
1688,Activity F,1970-01-01 17:29:00.509066,5340.509066198436,30540.509066,0,1
1689,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
1689,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
1689,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
1689,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
1689,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
1689,Activity G,1970-01-01 14:19:07.693017,4747.693016524311,19147.693017,0,1
1689,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1689,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1689,Activity I,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
1689,Activity D,1970-01-01 15:00:00.000000,0.0,21600.0,1,0
1689,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,1,0
1689,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1689,Activity H,1970-01-01 16:32:19.063357,5539.063356549976,27139.063357,0,1
1689,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
1690,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
1690,Activity B,1970-01-01 10:40:00.907011,6000.907010958709,6000.907011,0,1
1690,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
1690,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
1690,Activity E,1970-01-01 13:11:52.378414,4312.378413788225,15112.378414,0,1
1690,Activity M,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
1690,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1690,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1690,Activity N,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
1690,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1690,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1690,Activity I,1970-01-01 15:56:46.922318,3406.9223176815276,25006.922318,0,1
1690,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
1690,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
1691,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
1691,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
1691,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
1691,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
1691,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
1691,Activity M,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
1691,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1691,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1691,Activity N,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
1691,Activity F,1970-01-01 15:00:00.000000,0.0,21600.0,1,0
1691,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1691,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1691,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
1691,Activity G,1970-01-01 17:00:00.000000,3600.0,28800.0,1,0
1692,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
1692,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
1692,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
1692,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
1692,Activity M,1970-01-01 13:00:00.000000,3600.0,14400.0,1,0
1692,Activity G,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
1692,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1692,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1692,Activity I,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
1692,Activity C,1970-01-01 15:00:00.000000,0.0,21600.0,1,0
1692,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1692,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1692,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
1692,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
1693,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
1693,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
1693,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
1693,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
1693,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
1693,Activity E,1970-01-01 14:00:00.000000,3600.0,18000.0,1,0
1693,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1693,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1693,Activity I,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
1693,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1693,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1693,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1693,Activity L,1970-01-01 16:00:00.000000,3600.0,25200.0,1,0
1693,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
1694,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
1694,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
1694,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
1694,Activity N,1970-01-01 12:00:00.000000,3600.0,10800.0,1,0
1694,Activity E,1970-01-01 13:01:00.154974,3660.1549735044596,14460.154974,0,1
1694,Activity M,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
1694,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1694,Activity G,1970-01-01 15:11:33.185335,4293.1853348053055,22293.185335,0,1
1694,Activity N,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
1694,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1694,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1694,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1694,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
1694,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
1695,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
1695,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
1695,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
1695,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
1695,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
1695,Activity G,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
1695,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1695,Activity K,1970-01-01 15:27:54.793845,5274.793844917824,23274.793845,0,1
1695,Activity I,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
1695,Activity C,1970-01-01 15:00:00.000000,0.0,21600.0,1,0
1695,Activity N,1970-01-01 16:09:40.153993,4180.153992507813,25780.153993,0,1
1695,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1695,Activity H,1970-01-01 16:28:32.431700,5312.431699522469,26912.4317,0,1
1695,Activity F,1970-01-01 17:46:18.533877,6378.533877286585,31578.533877,0,1
1696,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
1696,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
1696,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
1696,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
1696,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
1696,Activity K,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
1696,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1696,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,1,0
1696,Activity L,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
1696,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1696,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1696,Activity J,1970-01-01 15:47:12.838266,2832.8382656342346,24432.838266,0,1
1696,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
1696,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
1697,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
1697,Activity C,1970-01-01 10:00:00.000000,3600.0,3600.0,1,0
1697,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
1697,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
1697,Activity L,1970-01-01 13:00:00.000000,3600.0,14400.0,1,0
1697,Activity M,1970-01-01 14:10:41.842631,4241.842630930221,18641.842631,0,1
1697,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1697,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1697,Activity N,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
1697,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1697,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1697,Activity M,1970-01-01 15:00:00.000000,0.0,21600.0,1,0
1697,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
1697,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
1698,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
1698,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
1698,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
1698,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
1698,Activity G,1970-01-01 13:00:00.000000,3600.0,14400.0,1,0
1698,Activity G,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
1698,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1698,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1698,Activity I,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
1698,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1698,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1698,Activity K,1970-01-01 15:00:00.000000,0.0,21600.0,1,0
1698,Activity A,1970-01-01 16:00:00.000000,3600.0,25200.0,1,0
1698,Activity B,1970-01-01 17:00:00.000000,3600.0,28800.0,1,0
1699,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
1699,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
1699,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
1699,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
1699,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
1699,Activity M,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
1699,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1699,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,1,0
1699,Activity N,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
1699,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1699,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1699,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1699,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
1699,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
1700,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
1700,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
1700,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
1700,Activity B,1970-01-01 12:00:00.000000,3600.0,10800.0,1,0
1700,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
1700,Activity K,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
1700,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1700,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1700,Activity L,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
1700,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1700,Activity F,1970-01-01 15:00:00.000000,0.0,21600.0,1,0
1700,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1700,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
1700,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
1701,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
1701,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
1701,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
1701,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
1701,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
1701,Activity K,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
1701,Activity J,1970-01-01 14:00:00.000000,0.0,18000.0,1,0
1701,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1701,Activity L,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
1701,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1701,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1701,Activity G,1970-01-01 15:00:00.000000,0.0,21600.0,1,0
1701,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
1701,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
1702,Activity C,1970-01-01 09:00:00.000000,0.0,0.0,1,0
1702,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
1702,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
1702,Activity L,1970-01-01 12:00:00.000000,3600.0,10800.0,1,0
1702,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
1702,Activity K,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
1702,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1702,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1702,Activity L,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
1702,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1702,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1702,Activity C,1970-01-01 15:00:00.000000,0.0,21600.0,1,0
1702,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
1702,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
1703,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
1703,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
1703,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
1703,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
1703,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
1703,Activity M,1970-01-01 14:01:47.366681,3707.3666806210776,18107.366681,0,1
1703,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1703,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1703,Activity N,1970-01-01 15:13:11.798655,4391.79865455609,22391.798655,0,1
1703,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1703,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1703,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1703,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
1703,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
1704,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
1704,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
1704,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
1704,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
1704,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
1704,Activity G,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
1704,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1704,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1704,Activity J,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
1704,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1704,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1704,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1704,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
1704,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
1705,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
1705,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
1705,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
1705,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
1705,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
1705,Activity K,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
1705,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1705,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1705,Activity I,1970-01-01 15:00:00.000000,3600.0,21600.0,1,0
1705,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1705,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1705,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1705,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
1705,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
1706,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
1706,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
1706,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
1706,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
1706,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
1706,Activity G,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
1706,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1706,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,1,0
1706,Activity I,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
1706,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1706,Activity K,1970-01-01 15:00:00.000000,0.0,21600.0,1,0
1706,Activity L,1970-01-01 15:57:16.353590,3436.3535902177796,25036.35359,0,1
1706,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
1706,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
1707,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
1707,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
1707,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
1707,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
1707,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
1707,Activity G,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
1707,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,1,0
1707,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1707,Activity J,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
1707,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1707,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1707,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1707,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
1707,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
1708,Activity N,1970-01-01 09:00:00.000000,0.0,0.0,1,0
1708,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
1708,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
1708,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
1708,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
1708,Activity M,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
1708,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1708,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
1708,Activity N,1970-01-01 15:04:47.463303,3887.463303145079,21887.463303,0,1
1708,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1708,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1708,Activity L,1970-01-01 16:01:09.108265,3669.108265117718,25269.108265,0,1
1708,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
1708,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
1709,Activity J,1970-01-01 09:00:00.000000,0.0,0.0,1,0
1709,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
1709,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
1709,Activity D,1970-01-01 12:53:38.230270,6818.230269630136,14018.23027,0,1
1709,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
1709,Activity K,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
1709,Activity L,1970-01-01 14:00:00.000000,0.0,18000.0,1,0
1709,Activity J,1970-01-01 14:00:00.000000,0.0,18000.0,1,0
1709,Activity L,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
1709,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1709,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1709,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1709,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
1709,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
1710,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
1710,Activity B,1970-01-01 10:19:12.752878,4752.752878030555,4752.752878,0,1
1710,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
1710,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
1710,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
1710,Activity G,1970-01-01 14:00:00.000000,3600.0,18000.0,1,0
1710,Activity N,1970-01-01 15:17:44.090151,4664.090151201966,22664.090151,1,1
1710,Activity D,1970-01-01 14:00:00.000000,0.0,18000.0,1,0
1710,Activity L,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
1710,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1710,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,1,0
1710,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
1710,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
1710,Activity F,1970-01-01 17:03:03.942669,3783.942668799544,28983.942669,0,1
1711,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
1711,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
1711,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
1711,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
1711,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
